,poster_id,car_id,car_mileage,car_year,title,price,publish_date,location,professional,link,id
275,894600574,207,47258,2018,Chevrolet Ônix JOY - 2018,46900,2021-08-14T19:03:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-joy-2018-894600574,276
276,900545294,224,130000,2013,"fiesta hatch 1,6 flex 2013 completo por 28000,00 ipva pago",28990,2021-08-14T19:03:00,Juazeiro do Norte,True,https://ce.olx.com.br/regiao-de-juazeiro-do-norte-e-sobral/autos-e-pecas/carros-vans-e-utilitarios/fiesta-hatch-1-6-flex-2013-completo-por-28000-00-ipva-pago-900545294,277
277,918411934,95,29000,2019,Hb20 1.0 unique flex 2019,52900,2021-08-14T19:02:00,Fortaleza,False,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hb20-1-0-unique-flex-2019-918411934,278
278,911741861,225,91000000,2015,Jimny 2015 4ALL 4X4,58500,2021-08-14T19:05:00,Fortaleza,False,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jimny-2015-4all-4x4-911741861,279
279,918412536,226,93000,2011,Voyage Trend 2011 1.0 Totalflex Completo TOP,26900,2021-08-14T19:04:00,Eusébio,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/voyage-trend-2011-1-0-totalflex-completo-top-918412536,280
280,856677443,227,115,2020,Dodge Ram Laramie 6.7 2020 Zero KM ( Emplacada ),434900,2021-08-14T19:04:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/dodge-ram-laramie-6-7-2020-zero-km-emplacada-856677443,281
281,852176648,69,1.8,,CHEVROLET SPIN 1.8 LT 8V FLEX 4P AUTOMÁTICO,42990,2021-08-14T19:04:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-spin-1-8-lt-8v-flex-4p-automatico-852176648,282
282,918404913,206,,,Pajero TR4 2010 automática ,43900,2021-08-14T18:52:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/pajero-tr4-2010-automatica-918404913,283
283,918412867,228,147000,2004,Strada 2004 1.3 8v,15800,2021-08-14T19:05:00,Fortaleza,False,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/strada-2004-1-3-8v-918412867,284
284,918412724,229,28100,2013,"Vendo FOX 1.6 trend, 2013, Cor Branca, 28.100km, único dono. R$ 33.500,00",33500,2021-08-14T19:05:00,Fortaleza,False,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-fox-1-6-trend-2013-cor-branca-28-100km-unico-dono-r-33-500-00-918412724,285
285,913445431,230,75000,2014,L200 TRITON SAVANA 2014 Aut 3.2 Diesel 4x4 ,119900,2021-08-14T19:05:00,Eusébio,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/l200-triton-savana-2014-aut-3-2-diesel-4x4-913445431,286
286,898958363,231,140000,2013,Hilux Srv 2013 Mec 3.0 TDI Diesel 4x4 TOP,117900,2021-08-14T19:05:00,Eusébio,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hilux-srv-2013-mec-3-0-tdi-diesel-4x4-top-898958363,287
287,910250161,104,80200,2015,New Fiesta 2015,38990,2021-08-14T19:07:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/new-fiesta-2015-910250161,288
288,908198617,232,239000,2004,Corolla XLI Mec,24900,2021-08-14T19:07:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/corolla-xli-mec-908198617,289
289,908486108,233,35000,2019,Chevrolet Onix Active 18/19 -Extra 35000km,70900,2021-08-14T19:09:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-active-18-19-extra-35000km-908486108,290
290,906325966,234,10861,2018,HB20S 1.6 Comfort 2017/2018 Manual,64899,2021-08-14T19:09:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hb20s-1-6-comfort-2017-2018-manual-906325966,291
291,918414439,28,82000,2014,Hb20 2014/2014 comfort 1.0 desafio mas novo ,41900,2021-08-14T19:11:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hb20-2014-2014-comfort-1-0-desafio-mas-novo-918414439,292
292,910330284,235,64000,2020,FORD KA + 1.0 ,50900,2021-08-14T19:10:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-1-0-910330284,293
293,918414135,236,42500,2019,EcoSportStorm ,85990,2021-08-14T19:10:00,Itapipoca,False,https://ce.olx.com.br/regiao-de-juazeiro-do-norte-e-sobral/autos-e-pecas/carros-vans-e-utilitarios/ecosportstorm-918414135,294
294,918414092,237,4.0 ou mais,,Ford F250 Ano  2001 ,70000,2021-08-14T19:10:00,Itapajé,False,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ford-f250-ano-2001-918414092,295
295,843279199,238,134000,2011,"Logan Expression 1.6 Flex, Ano: 2011, Completíssimo + Rodas 17!!!",22800,2021-08-14T19:12:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/logan-expression-1-6-flex-ano-2011-completissimo-rodas-17-843279199,296
296,910918620,239,343550,2008,HILUX SRV 2008 MANUAL 2.5 4x4,76900,2021-08-14T19:12:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hilux-srv-2008-manual-2-5-4x4-910918620,297
297,892114420,51,68000,, L200 TRITON 2019 ,179900,2021-08-14T19:12:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/l200-triton-2019-892114420,298
298,913974667,240,106412,2016,HB20S 2016/16 1.6 PREMIUM AUTO,57900,2021-08-14T19:12:00,Juazeiro do Norte,True,https://ce.olx.com.br/regiao-de-juazeiro-do-norte-e-sobral/autos-e-pecas/carros-vans-e-utilitarios/hb20s-2016-16-1-6-premium-auto-913974667,299
299,915104107,241,124547,2015,TOYOTA ETIOS 2014/2015 1.3 X 16V FLEX 4P MANUAL,39900,2021-08-14T19:12:00,Juazeiro do Norte,True,https://ce.olx.com.br/regiao-de-juazeiro-do-norte-e-sobral/autos-e-pecas/carros-vans-e-utilitarios/toyota-etios-2014-2015-1-3-x-16v-flex-4p-manual-915104107,300
300,913925557,242,24659,2018,CIVIC 2018/2018 1.5 16V TURBO GASOLINA TOURING 4P CVT,134900,2021-08-14T19:13:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/civic-2018-2018-1-5-16v-turbo-gasolina-touring-4p-cvt-913925557,301
301,905899246,176,3000,2021,Hyundai Hb20 1.0 Evolution (Extra!!!),69901,2021-08-14T19:13:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-evolution-extra-905899246,302
302,892616729,243,26441,2019,Ford Ka 1.5 2019 ,51900,2021-08-14T19:14:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-1-5-2019-892616729,303
303,883711971,149,24000,2020,#NISSAN MARCH SV 1.6,58900,2021-08-14T19:14:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/nissan-march-sv-1-6-883711971,304
304,841676701,133,33000,2020,"Kwid Zen 2020 entrada 4.200,00",42500,2021-08-14T19:18:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/kwid-zen-2020-entrada-4-200-00-841676701,305
305,895452581,28,77000,2016,HB20 CONFORT PLUS SUPER CONSERVADO 2016,46900,2021-08-14T19:17:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hb20-confort-plus-super-conservado-2016-895452581,306
306,878111396,207,38096,2020,ONIX JOY 2020 MUITO NOVO,53900,2021-08-14T19:17:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/onix-joy-2020-muito-novo-878111396,307
307,914184805,244,0,2021,Nivus ComfortLine Pronta entrega 2021,0,2021-08-14T19:19:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/nivus-comfortline-pronta-entrega-2021-914184805,308
308,911904102,245,101000,2019,BERLINGO 2018/2019 1.6 VTI 120 FLEX FURGÃO MANUAL,59900,2021-08-14T19:19:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/berlingo-2018-2019-1-6-vti-120-flex-furgao-manual-911904102,309
309,918416955,246,100000,1995,Fiat uno 1995 4portas básico (Promoção),4390,2021-08-14T19:20:00,Fortaleza,False,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-1995-4portas-basico-promocao-918416955,310
310,886229289,247,9000,2019,C 180 Avant. 2019/2019 Extra Completa 9mil KM!,173900,2021-08-14T19:19:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/c-180-avant-2019-2019-extra-completa-9mil-km-886229289,311
311,910901512,225,109000,2015,Suzuki Jimny 1.3 4All 4x4 2015 Extra,62900,2021-08-14T19:21:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/suzuki-jimny-1-3-4all-4x4-2015-extra-910901512,312
312,914204922,241,71000,2018,Toyota Etios 1.3 X 2018 Completasso,47900,2021-08-14T19:21:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/toyota-etios-1-3-x-2018-completasso-914204922,313
313,747647662,248,1,2009,Honda Fit EX 1.5 Manual Flex 2009 extra,28900,2021-08-14T19:22:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/honda-fit-ex-1-5-manual-flex-2009-extra-747647662,314
314,901248021,4,91000,2015,HB20 1.6 C/Plus 2015 Flex! ,42900,2021-08-14T19:22:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hb20-1-6-c-plus-2015-flex-901248021,315
315,912170756,50,0,2022,"Compro seu carro ,melhor avaliação!!",0,2021-08-14T19:25:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/compro-seu-carro-melhor-avaliacao-912170756,316
316,909639031,249,104000,2010,Hyundai Tucson Gls 2010 - Automático ,31900,2021-08-14T19:26:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-tucson-gls-2010-automatico-909639031,317
317,918418734,250,130000,2011,Amarok Diesel 2011 4x4,66000,2021-08-14T19:26:00,Juazeiro do Norte,False,https://ce.olx.com.br/regiao-de-juazeiro-do-norte-e-sobral/autos-e-pecas/carros-vans-e-utilitarios/amarok-diesel-2011-4x4-918418734,318
318,910152348,251,0,2021,Dodge RAM 2021 0km ,499000,2021-08-14T19:25:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/dodge-ram-2021-0km-910152348,319
319,918419076,252,,,D20,38000,2021-08-14T19:27:00,Aquiraz,False,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/d20-918419076,320
320,909621651,253,41353,2020,Jeep Renegade Longitude 1.8 4x2 (Aut) (Flex),92990,2021-08-14T19:27:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-longitude-1-8-4x2-aut-flex-909621651,321
321,914553164,254,0,2013,Fox trend com som de fábrica ,30990,2021-08-14T19:27:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fox-trend-com-som-de-fabrica-914553164,322
322,900476769,255,12000,2020,Stepway 1.6 Aut. CVT 2020 - 12 mil km,71990,2021-08-14T19:28:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/stepway-1-6-aut-cvt-2020-12-mil-km-900476769,323
323,852149037,207,63849,2018,"Gm / Onix 1.0 Joy, Muito novo. ",43500,2021-08-14T19:28:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gm-onix-1-0-joy-muito-novo-852149037,324
324,902942095,39,89700,2014,Classic LS 2014,28900,2021-08-14T19:28:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/classic-ls-2014-902942095,325
325,911702228,256,40000,2017,SAVEIRO 2016/2017 1.6 MSI TRENDLINE CS 8V FLEX 2P MANUAL,57900,2021-08-14T19:29:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/saveiro-2016-2017-1-6-msi-trendline-cs-8v-flex-2p-manual-911702228,326
326,897446567,257,31500,2018,Hb20 1.0 Confort 2018/2018 único dono R$: 48.900,48900,2021-08-14T19:29:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hb20-1-0-confort-2018-2018-unico-dono-r-48-900-897446567,327
327,913800929,83,37000,2016,Corolla XEI 2016 Único dono. Conservado. Blindado. Baixa KM. Oportunidade!,86500,2021-08-14T19:29:00,Fortaleza,False,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/corolla-xei-2016-unico-dono-conservado-blindado-baixa-km-oportunidade-913800929,328
328,902081721,47,79000,2013,HONDA FIT 1.4 LX AUTOMÁTICO 2013 EXTRA,42900,2021-08-14T19:31:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/honda-fit-1-4-lx-automatico-2013-extra-902081721,329
329,899922612,258,51000,2019,Sandero Expression 1.6 2018/2019 Extra!!,49990,2021-08-14T19:30:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/sandero-expression-1-6-2018-2019-extra-899922612,330
330,906311551,6,24000,2019,Jeep renegede 2019 Sport 24000km *,84900,2021-08-14T19:30:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegede-2019-sport-24000km-906311551,331
331,908098294,259,7000,2021,HB20S 1.0 2021,73900,2021-08-14T19:30:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hb20s-1-0-2021-908098294,332
332,918419906,260,120000,2014,KOMBI 2014 Furgão 1.4 Mi Total Flex (EXTRA),36900,2021-08-14T19:30:00,Eusébio,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/kombi-2014-furgao-1-4-mi-total-flex-extra-918419906,333
333,908415952,209,100000,2011,SAVEIRO G5 1.6 CABINE ESTENDIDA 2011 (Extra),34900,2021-08-14T19:32:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/saveiro-g5-1-6-cabine-estendida-2011-extra-908415952,334
334,918421093,166,111848,2008,Gol G4 2008,18000,2021-08-14T19:35:00,Fortaleza,False,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gol-g4-2008-918421093,335
335,835963897,261,79000,2015,"Peugeot 208 Griffe Automático 1.6 2015 com teto panorâmico, completo Extra!!  ",43990,2021-08-14T19:34:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/peugeot-208-griffe-automatico-1-6-2015-com-teto-panoramico-completo-extra-835963897,336
336,898997719,262,55000,2014,Mercedes CLA 200 2014/2014 com teto retrátil 55.000km,118900,2021-08-14T19:37:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/mercedes-cla-200-2014-2014-com-teto-retratil-55-000km-898997719,337
337,909192323,47,75000,2012,HONDA FIT 2011/2012 1.4 LX 16V FLEX 4P AUTOMÁTICO,39900,2021-08-14T19:37:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/honda-fit-2011-2012-1-4-lx-16v-flex-4p-automatico-909192323,338
338,780680619,45,42000,2013,Freemont blindado 2.4 precision 2013/2013,53900,2021-08-14T19:37:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/freemont-blindado-2-4-precision-2013-2013-780680619,339
339,918422245,28,78000,2015,HB20 2015 particular ,38800,2021-08-14T19:39:00,Fortaleza,False,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hb20-2015-particular-918422245,340
340,918422595,263,100,2021,POLO MSI 1.6 - 2021 (ZERO KM),74500,2021-08-14T19:40:00,Sobral,False,https://ce.olx.com.br/regiao-de-juazeiro-do-norte-e-sobral/autos-e-pecas/carros-vans-e-utilitarios/polo-msi-1-6-2021-zero-km-918422595,341
341,915414772,207,116000,2019,CHEVROLET ONIX 1.0 MPFI JOY 8V FLEX 4P MANUAL,50900,2021-08-14T19:40:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-1-0-mpfi-joy-8v-flex-4p-manual-915414772,342
342,903609723,7,40000,2019,"Prisma Joy 2019 completo desafio mais novo ,único dono confira",50900,2021-08-14T19:39:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/prisma-joy-2019-completo-desafio-mais-novo-unico-dono-confira-903609723,343
343,918422306,264,105000,2011,Vendo ,25000,2021-08-14T19:39:00,Maracanaú,False,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-918422306,344
344,910798154,266,84400,2012,"Jeep Cherokee Limited 3.7 4x4 Aut 2013, Único Dono",62500,2021-08-14T19:43:00,Fortaleza,False,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-cherokee-limited-3-7-4x4-aut-2013-unico-dono-910798154,345
345,866683514,77,0,2021,Jetta GLI 21/21 Vermelho Tornado,198990,2021-08-14T19:43:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jetta-gli-21-21-vermelho-tornado-866683514,346
346,899686120,267,,,Fiat argo 2022 1.0 firefly flex drive manual,69900,2021-08-14T19:43:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-argo-2022-1-0-firefly-flex-drive-manual-899686120,347
347,909825030,268,15000,2020,Hilux srx 2020,269900,2021-08-14T19:43:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hilux-srx-2020-909825030,348
348,901013662,81,108000,2018,"S10 2.8 High Country, 4x4, Diesel, 18/18.",177900,2021-08-14T19:44:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/s10-2-8-high-country-4x4-diesel-18-18-901013662,349
349,916621140,80,79000,2016,Fiat Grand Siena Attractive 1.4 Manual 2016 Extra,39990,2021-08-14T19:44:00,Juazeiro do Norte,False,https://ce.olx.com.br/regiao-de-juazeiro-do-norte-e-sobral/autos-e-pecas/carros-vans-e-utilitarios/fiat-grand-siena-attractive-1-4-manual-2016-extra-916621140,350
350,892434928,13,79000,2014,Cruze LT 2014 ,49900,2021-08-14T19:45:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/cruze-lt-2014-892434928,351
351,915657381,266,76000,2010,Jeep Cherokee Top de linha,44900,2021-08-14T19:45:00,Caucaia,False,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-cherokee-top-de-linha-915657381,352
352,910395040,154,35000,2019,PRISMA 1.4 LT 2019 COMPLETO ,64900,2021-08-14T19:47:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/prisma-1-4-lt-2019-completo-910395040,353
353,913344270,269,83000,2013,Palio Attractive 1.4,32990,2021-08-14T19:48:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-attractive-1-4-913344270,354
354,878744495,204,25000,2019,kwid 1.0 zen  2018/2019,44990,2021-08-14T19:51:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/kwid-1-0-zen-2018-2019-878744495,355
355,914977533,270,40000,2018,onix 1.4  ltz automático 2018/2018,65990,2021-08-14T19:51:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/onix-1-4-ltz-automatico-2018-2018-914977533,356
356,902583672,271,34600,2020,Chevrolet Onix Joy 1.0 4P (Flex) 2019/2020 - IPVA 2021 Pago - Completo,52800,2021-08-14T19:52:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-joy-1-0-4p-flex-2019-2020-ipva-2021-pago-completo-902583672,357
357,896623713,272,1.6,,Mercedes 2014,84900,2021-08-14T19:54:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/mercedes-2014-896623713,358
358,896743284,273,16000,2020,Land Rover Range Rover Velar 2.0 P300 Se R-Dynamic 2020,480000,2021-08-14T19:55:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/land-rover-range-rover-velar-2-0-p300-se-r-dynamic-2020-896743284,359
359,905332452,210,6600,2021,Troller XLT Automatico -  2020/2021 - 6600km ,215900,2021-08-14T19:56:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/troller-xlt-automatico-2020-2021-6600km-905332452,360
360,900251886,179,81000,2018,FIAT DOBLO 7 LUGARES 2018 ,62900,2021-08-14T19:55:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-doblo-7-lugares-2018-900251886,361
361,912891764,270,29000,2015,29.000km Onix LTZ 1.4 Aut. 2015 Extra,52900,2021-08-14T19:56:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/29-000km-onix-ltz-1-4-aut-2015-extra-912891764,362
362,918429019,8,71200,2020,Vendo hilux ,0,2021-08-14T19:58:00,Fortaleza,False,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-hilux-918429019,363
363,905618840,12,77000,2018,Toyota Corolla GLI 1.8 CVT 2017/2018,85990,2021-08-14T19:58:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/toyota-corolla-gli-1-8-cvt-2017-2018-905618840,364
364,914878853,274,40000,2020,Chevrolet Ônix LT1 2020,74990,2021-08-14T19:58:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-lt1-2020-914878853,365
365,902397043,275,,,Hyundai Hb20s 1.6 COMFORT PLUS 16V FLEX 4P AUTOMATICO,62990,2021-08-14T19:58:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20s-1-6-comfort-plus-16v-flex-4p-automatico-902397043,366
366,852353403,276,83648,2012,GM/Cruze LTZ 2012,48900,2021-08-14T19:59:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gm-cruze-ltz-2012-852353403,367
367,918431481,157,0,1988,Gol quadrado,5800,2021-08-14T19:59:00,Fortaleza,False,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gol-quadrado-918431481,368
368,833161581,6,0,2021,renegade 2020/2021 1.8 16v flex sport 4p automático,101900,2021-08-14T19:59:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/renegade-2020-2021-1-8-16v-flex-sport-4p-automatico-833161581,369
369,908902486,277,56836,2019,Prisma LT 1.0 2018/2019,60900,2021-08-14T20:01:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/prisma-lt-1-0-2018-2019-908902486,370
370,918431711,278,137000,2015,"Vendo Voyage 2015 $45.000,00",45000,2021-08-14T20:00:00,Fortaleza,False,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-voyage-2015-45-000-00-918431711,371
371,915261852,204,350,2020,Kwid Zen SCE 1.0 2020,48990,2021-08-14T20:01:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/kwid-zen-sce-1-0-2020-915261852,372
372,918432784,279,136000,2015,Peugeot 208 allure 2015,34000,2021-08-14T20:04:00,Fortaleza,False,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/peugeot-208-allure-2015-918432784,373
373,913863159,280,61500,2017,Etios X Automático 2017 Extra! O mais novo do OLX,47990,2021-08-14T20:04:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/etios-x-automatico-2017-extra-o-mais-novo-do-olx-913863159,374
374,886040186,281,94000,2011,Sandero 1.6 Expression 2011 (NOVÍSSIMO),25999,2021-08-14T20:04:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/sandero-1-6-expression-2011-novissimo-886040186,375
375,909377494,282,77000,2016,Palio Essence 2016 1.6 Fiat,40900,2021-08-14T20:06:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-essence-2016-1-6-fiat-909377494,376
